"SYSTEM","RANK","FAMILY","NAME","SPECIES","AUTHORITY","FOREWING_LB","FOREWING_MED","FOREWING_UB","PRED_DRY_MASS","log_DRY_MASS","SE"
5914,"Species","Noctuidae","Eremobia ochroleuca","Eremobia ochroleuca","([Denis & Schiffermüller], 1775)",14,15,16,34.2919086880309,3.53490942803538,0.0668462020477211
5917,"Species","Noctuidae","Gortyna flavago","Gortyna flavago","([Denis & Schiffermüller], 1775)",16,17.5,19,44.9712558078417,3.80602352585061,0.070192292452763
5920,"Subspecies","Noctuidae","Gortyna borelii borelii","Gortyna borelii","Pierret, 1837",21,22.5,24,69.9671165604378,4.24802536825364,0.0906863775619961
5921,"Subspecies","Noctuidae","Gortyna borelii lunata","Gortyna borelii","Freyer, [1837]",21,22.5,24,69.9671165604378,4.24802536825364,0.0906863775619961
5924,"Species","Noctuidae","Hydraecia micacea","Hydraecia micacea","(Esper, 1789)",14,17.5,21,44.9712558078417,3.80602352585061,0.070192292452763
5926,"Species","Noctuidae","Hydraecia petasitis","Hydraecia petasitis","Doubleday, 1847",19,21,23,61.9720479606041,4.12668344404138,0.0836908768627427
5928,"Subspecies","Noctuidae","Hydraecia osseola osseola","Hydraecia osseola","Staudinger, 1882",18,19,20,51.9696881902726,3.95066062920001,0.0752195079715179
5929,"Subspecies","Noctuidae","Hydraecia osseola hucherardi","Hydraecia osseola","Mabille, 1907",18,19,20,51.9696881902726,3.95066062920001,0.0752195079715179
5932,"Subspecies","Noctuidae","Amphipoea fucosa fucosa","Amphipoea fucosa","(Freyer, 1830)",14,15,16,34.2919086880309,3.53490942803538,0.0668462020477211
5933,"Subspecies","Noctuidae","Amphipoea fucosa paludis","Amphipoea fucosa","(Tutt, 1888)",14,15,16,34.2919086880309,3.53490942803538,0.0668462020477211
5935,"Species","Noctuidae","Amphipoea lucens","Amphipoea lucens","(Freyer, 1845)",14,15.5,17,36.3276393836374,3.59257886706826,0.0668310498564302
5937,"Species","Noctuidae","Amphipoea oculea","Amphipoea oculea","(Linnaeus, 1761)",12,13.5,15,28.4914925187623,3.34960553459858,0.0695636394988059
5940,"Species","Noctuidae","Amphipoea crinanensis","Amphipoea crinanensis","(Burrows, 1908)",13,14,15,30.3734084573801,3.41356750382312,0.0681789709893414
5943,"Species","Noctuidae","Luperina dumerilii","Luperina dumerilii","(Duponchel, 1826)",11,13.5,16,28.4914925187623,3.34960553459858,0.0695636394988059
5945,"Species","Noctuidae","Luperina testacea","Luperina testacea","([Denis & Schiffermüller], 1775)",14,16,18,38.4138171940784,3.64841721763545,0.0671989121746286
5947,"Subspecies","Noctuidae","Luperina nickerlii nicklerlii","Luperina nickerlii","(Freyer, 1845)",15,16.5,18,40.550057138435,3.70253718964637,0.0679088755897283
5948,"Subspecies","Noctuidae","Luperina nicklerlii gueneei","Luperina nicklerlii","Doubleday, 1864",15,16.5,18,40.550057138435,3.70253718964637,0.0679088755897283
5950,"Subspecies","Noctuidae","Luperina nicklerlii knilli","Luperina nicklerlii","Boursin, 1964",15,16.5,18,40.550057138435,3.70253718964637,0.0679088755897283
5951,"Subspecies","Noctuidae","Luperina nicklerlii leechi","Luperina nicklerlii","Goater, 1976",15,16.5,18,40.550057138435,3.70253718964637,0.0679088755897283
5952,"Subspecies","Noctuidae","Luperina nicklerlii demuthi","Luperina nicklerlii","Goater & Skinner, 1995",15,16.5,18,40.550057138435,3.70253718964637,0.0679088755897283
5954,"Species","Noctuidae","Fabula zollikoferi","Fabula zollikoferi","(Freyer, [1836])",18,21.5,25,64.5905392624774,4.16806794901831,0.0859851056020254
5957,"Species","Noctuidae","Rhizedra lutosa","Rhizedra lutosa","(Hübner, [1803])",16,19.5,23,54.398973477355,3.99634528378229,0.0771958487380929
5960,"Species","Noctuidae","Sedina buettneri","Sedina buettneri","(Hering, 1858)",12,13,14,26.6617337245375,3.28322934356403,0.0714633010139436
5963,"Species","Noctuidae","Nonagria typhae","Nonagria typhae","(Thunberg, 1784)",20,22,24,67.2556480799288,4.20850100127394,0.0883205647195648
5967,"Species","Noctuidae","Arenostola phragmitidis","Arenostola phragmitidis","(Hübner, [1803])",14,15,16,34.2919086880309,3.53490942803538,0.0668462020477211
5970,"Species","Noctuidae","Longalatedes elymi","Longalatedes elymi","(Treitschke, 1825)",15,16.5,18,40.550057138435,3.70253718964637,0.0679088755897283
5973,"Species","Noctuidae","Lenisa geminipuncta","Lenisa geminipuncta","(Haworth, 1809)",11,13.5,16,28.4914925187623,3.34960553459858,0.0695636394988059
5976,"Species","Noctuidae","Archanara neurica","Archanara neurica","(Hübner, [1808])",12,12.5,13,24.8846092472035,3.2142495098446,0.0738981509197331
5978,"Species","Noctuidae","Archanara dissoluta","Archanara dissoluta","(Treitschke, 1825)",12,13.5,15,28.4914925187623,3.34960553459858,0.0695636394988059
5981,"Species","Noctuidae","Coenobia rufa","Coenobia rufa","(Haworth, 1809)",10,11,12,19.8741769711847,2.98942124942811,0.0845507047038481
5984,"Species","Noctuidae","Oria musculosa","Oria musculosa","(Hübner, [1808])",12,14,16,30.3734084573801,3.41356750382312,0.0681789709893414
5987,"Species","Noctuidae","Denticucullus pygmina","Denticucullus pygmina","(Haworth, 1809)",10,12,14,23.160619614788,3.14245340600789,0.0768834978212482
5991,"Species","Noctuidae","Photedes fluxa","Photedes fluxa","(Hübner, [1809])",12,13.5,15,28.4914925187623,3.34960553459858,0.0695636394988059
5994,"Subspecies","Noctuidae","Photedes captiuncula captiuncula","Photedes captiuncula","(Treitschke, 1825)",7,8,9,11.351358924481,2.42933746578963,0.122104322719448
5996,"Subspecies","Noctuidae","Photedes captiuncula expolita","Photedes captiuncula","(Stainton, 1855)",7,8,9,11.351358924481,2.42933746578963,0.122104322719448
5998,"Species","Noctuidae","Photedes minima","Photedes minima","(Haworth, 1809)",11,12.5,14,24.8846092472035,3.2142495098446,0.0738981509197331
6001,"Subspecies","Noctuidae","Photedes morrisii morrisii","Photedes morrisii","(Dale, 1837)",12,13,14,26.6617337245375,3.28322934356403,0.0714633010139436
6003,"Subspecies","Noctuidae","Photedes morrisii bondii","Photedes morrisii","(Knaggs, 1861)",12,13,14,26.6617337245375,3.28322934356403,0.0714633010139436
6005,"Species","Noctuidae","Photedes extrema","Photedes extrema","(Hübner, [1809])",11,12,13,23.160619614788,3.14245340600789,0.0768834978212482
6009,"Species","Noctuidae","Protarchanara brevilinea","Protarchanara brevilinea","(Fenn, 1864)",14,15.5,17,36.3276393836374,3.59257886706826,0.0668310498564302
6012,"Species","Noctuidae","Globia sparganii","Globia sparganii","(Esper, 1789)",15,16.5,18,40.550057138435,3.70253718964637,0.0679088755897283
6014,"Species","Noctuidae","Globia algae","Globia algae","(Esper, 1788)",14,16,18,38.4138171940784,3.64841721763545,0.0671989121746286
6018,"Species","Noctuidae","Pabulatrix pabulatricula","Pabulatrix pabulatricula","(Brahm, 1791)",14,15.5,17,36.3276393836374,3.59257886706826,0.0668310498564302
6021,"Species","Noctuidae","Apamea remissa","Apamea remissa","(Hübner, [1809])",17,18,19,47.2555140322487,3.85556934622615,0.0716886425150284
6025,"Species","Noctuidae","Apamea epomidion","Apamea epomidion","(Haworth, 1809)",17,18.5,20,49.5884316978382,3.90375757462967,0.0733746665407175
6029,"Species","Noctuidae","Apamea crenata","Apamea crenata","(Hufnagel, 1766)",18,20,22,56.8759874946079,4.04087323966294,0.0792798110225887
6032,"Species","Noctuidae","Apamea anceps","Apamea anceps","([Denis & Schiffermüller], 1775)",16,18.5,21,49.5884316978382,3.90375757462967,0.0733746665407175
6037,"Species","Noctuidae","Apamea sordens","Apamea sordens","(Hufnagel, 1766)",16,17.5,19,44.9712558078417,3.80602352585061,0.070192292452763
6040,"Species","Noctuidae","Apamea unanimis","Apamea unanimis","(Hübner, [1813])",15,16,17,38.4138171940784,3.64841721763545,0.0671989121746286
6042,"Species","Noctuidae","Apamea scolopacina","Apamea scolopacina","(Esper, 1788)",14,15.5,17,36.3276393836374,3.59257886706826,0.0668310498564302
6044,"Species","Noctuidae","Apamea oblonga","Apamea oblonga","(Haworth, 1809)",18,19.5,21,54.398973477355,3.99634528378229,0.0771958487380929
6047,"Species","Noctuidae","Apamea monoglypha","Apamea monoglypha","(Hufnagel, 1766)",19,22.5,26,69.9671165604378,4.24802536825364,0.0906863775619961
6049,"Species","Noctuidae","Apamea lithoxylaea","Apamea lithoxylaea","([Denis & Schiffermüller], 1775)",18,20.5,23,59.4004395811482,4.08430162669725,0.0814507332381213
6051,"Species","Noctuidae","Apamea sublustris","Apamea sublustris","(Esper, 1788)",18,19.5,21,54.398973477355,3.99634528378229,0.0771958487380929
6053,"Subspecies","Noctuidae","Apamea furva furva","Apamea furva","([Denis & Schiffermüller], 1775)",16,17.5,19,44.9712558078417,3.80602352585061,0.070192292452763
6054,"Subspecies","Noctuidae","Apamea furva brittanica","Apamea furva","Cockayne, 1950",16,17.5,19,44.9712558078417,3.80602352585061,0.070192292452763
6056,"Species","Noctuidae","Apamea lateritia","Apamea lateritia","(Hufnagel, 1766)",19,21.5,24,64.5905392624774,4.16806794901831,0.0859851056020254
6058,"Species","Noctuidae","Apamea exulis","Apamea exulis","(Lefebvre, 1836)",19,19.5,20,54.398973477355,3.99634528378229,0.0771958487380929
6065,"Species","Noctuidae","Lateroligia ophiogramma","Lateroligia ophiogramma","(Esper, 1794)",13,14.5,16,32.3070258263337,3.47528472441818,0.0672835568660887
6068,"Species","Noctuidae","Mesapamea secalis","Mesapamea secalis","(Linnaeus, 1758)",12,14,16,30.3734084573801,3.41356750382312,0.0681789709893414
6071,"Species","Noctuidae","Mesapamea didyma","Mesapamea didyma","(Esper, 1788)",11,13.5,16,28.4914925187623,3.34960553459858,0.0695636394988059
6075,"Species","Noctuidae","Litoligia literosa","Litoligia literosa","(Haworth, 1809)",10,11.5,13,21.4902908605461,3.06760124525553,0.0804310596196652
6078,"Species","Noctuidae","Mesoligia furuncula","Mesoligia furuncula","([Denis & Schiffermüller], 1775)",10,11,12,19.8741769711847,2.98942124942811,0.0845507047038481
6082,"Species","Noctuidae","Oligia strigilis","Oligia strigilis","(Linnaeus, 1758)",11,12,13,23.160619614788,3.14245340600789,0.0768834978212482
6084,"Species","Noctuidae","Oligia latruncula","Oligia latruncula","([Denis & Schiffermüller], 1775)",11,12,13,23.160619614788,3.14245340600789,0.0768834978212482
6086,"Species","Noctuidae","Oligia versicolor","Oligia versicolor","(Borkhausen, 1792)",11,11.5,12,21.4902908605461,3.06760124525553,0.0804310596196652
6088,"Species","Noctuidae","Oligia fasciuncula","Oligia fasciuncula","(Haworth, 1809)",10,11,12,19.8741769711847,2.98942124942811,0.0845507047038481
6091,"Species","Noctuidae","Sesamia nonagrioides","Sesamia nonagrioides","(Lefebvre, 1827)",13,16,19,38.4138171940784,3.64841721763545,0.0671989121746286
6095,"Species","Noctuidae","Leucochlaena oditis","Leucochlaena oditis","(Hübner, [1822])",14,15,16,34.2919086880309,3.53490942803538,0.0668462020477211
6100,"Species","Noctuidae","Tiliacea citrago","Tiliacea citrago","(Linnaeus, 1758)",15,16,17,38.4138171940784,3.64841721763545,0.0671989121746286
6102,"Species","Noctuidae","Tiliacea aurago","Tiliacea aurago","([Denis & Schiffermüller], 1775)",14,15,16,34.2919086880309,3.53490942803538,0.0668462020477211
6106,"Species","Noctuidae","Xanthia togata","Xanthia togata","(Esper, 1788)",13,14.5,16,32.3070258263337,3.47528472441818,0.0672835568660887
6110,"Species","Noctuidae","Cirrhia icteritia","Cirrhia icteritia","(Hufnagel, 1766)",14,15.5,17,36.3276393836374,3.59257886706826,0.0668310498564302
6113,"Species","Noctuidae","Cirrhia gilvago","Cirrhia gilvago","([Denis & Schiffermüller], 1775)",15,16.5,18,40.550057138435,3.70253718964637,0.0679088755897283
6116,"Species","Noctuidae","Cirrhia ocellaris","Cirrhia ocellaris","(Borkhausen, 1792)",18,18.5,19,49.5884316978382,3.90375757462967,0.0733746665407175
6119,"Species","Noctuidae","Mesogona acetosellae","Mesogona acetosellae","([Denis & Schiffermüller], 1775)",19,20,21,56.8759874946079,4.04087323966294,0.0792798110225887
6123,"Species","Noctuidae","Agrochola lychnidis","Agrochola lychnidis","([Denis & Schiffermüller], 1775)",15,16.5,18,40.550057138435,3.70253718964637,0.0679088755897283
6127,"Species","Noctuidae","Agrochola litura","Agrochola litura","(Linnaeus, 1761)",14,15.5,17,36.3276393836374,3.59257886706826,0.0668310498564302
6129,"Species","Noctuidae","Agrochola helvola","Agrochola helvola","(Linnaeus, 1758)",16,17,18,42.7359888918486,3.75504139644265,0.0689199137930774
6132,"Species","Noctuidae","Agrochola lota","Agrochola lota","(Clerck, 1759)",15,16.5,18,40.550057138435,3.70253718964637,0.0679088755897283
6134,"Species","Noctuidae","Agrochola macilenta","Agrochola macilenta","(Hübner, [1809])",14,15,16,34.2919086880309,3.53490942803538,0.0668462020477211
6137,"Species","Noctuidae","Agrochola haematidea","Agrochola haematidea","(Duponchel, 1827)",14,14.5,15,32.3070258263337,3.47528472441818,0.0672835568660887
6140,"Species","Noctuidae","Agrochola circellaris","Agrochola circellaris","(Hufnagel, 1766)",14,16.5,19,40.550057138435,3.70253718964637,0.0679088755897283
6143,"Species","Noctuidae","Omphaloscelis lunosa","Omphaloscelis lunosa","(Haworth, 1809)",14,15.5,17,36.3276393836374,3.59257886706826,0.0668310498564302
6147,"Species","Noctuidae","Conistra vaccinii","Conistra vaccinii","(Linnaeus, 1761)",14,14.5,15,32.3070258263337,3.47528472441818,0.0672835568660887
6149,"Species","Noctuidae","Conistra ligula","Conistra ligula","(Esper, 1791)",13,14,15,30.3734084573801,3.41356750382312,0.0681789709893414
6151,"Species","Noctuidae","Conistra rubiginosa","Conistra rubiginosa","(Scopoli, 1763)",15,16,17,38.4138171940784,3.64841721763545,0.0671989121746286
6154,"Species","Noctuidae","Conistra rubiginea","Conistra rubiginea","([Denis & Schiffermüller], 1775)",15,16,17,38.4138171940784,3.64841721763545,0.0671989121746286
6156,"Species","Noctuidae","Conistra erythrocephala","Conistra erythrocephala","([Denis & Schiffermüller], 1775)",16,17,18,42.7359888918486,3.75504139644265,0.0689199137930774
6159,"Species","Noctuidae","Jodia croceago","Jodia croceago","([Denis & Schiffermüller], 1775)",14,15.5,17,36.3276393836374,3.59257886706826,0.0668310498564302
6163,"Species","Noctuidae","Lithophane semibrunnea","Lithophane semibrunnea","(Haworth, 1809)",16,18,20,47.2555140322487,3.85556934622615,0.0716886425150284
6165,"Species","Noctuidae","Lithophane socia","Lithophane socia","(Hufnagel, 1766)",17,18.5,20,49.5884316978382,3.90375757462967,0.0733746665407175
6168,"Subspecies","Noctuidae","Lithophane ornitopus ornitopus","Lithophane ornitopus","(Hufnagel, 1766)",17,18,19,47.2555140322487,3.85556934622615,0.0716886425150284
6170,"Subspecies","Noctuidae","Lithophane ornitopus lactipennis","Lithophane ornitopus","(Dadd, 1911)",17,18,19,47.2555140322487,3.85556934622615,0.0716886425150284
6172,"Subspecies","Noctuidae","Lithophane furcifera furcifera","Lithophane furcifera","(Hufnagel, 1766)",17,18.5,20,49.5884316978382,3.90375757462967,0.0733746665407175
6175,"Subspecies","Noctuidae","Lithophane furcifera suffusa","Lithophane furcifera","(Tutt, 1892)",17,18.5,20,49.5884316978382,3.90375757462967,0.0733746665407175
6176,"Species","Noctuidae","Lithophane consocia","Lithophane consocia","(Borkhausen, 1792)",18,19,20,51.9696881902726,3.95066062920001,0.0752195079715179
6178,"Species","Noctuidae","Lithophane lamda","Lithophane lamda","(Fabricius, 1787)",17,18.5,20,49.5884316978382,3.90375757462967,0.0733746665407175
6182,"Subspecies","Noctuidae","Lithophane leautieri leautieri","Lithophane leautieri","(Boisduval, 1829)",17,18.5,20,49.5884316978382,3.90375757462967,0.0733746665407175
6184,"Subspecies","Noctuidae","Lithophane leautieri hesperica","Lithophane leautieri","Boursin, 1957",17,18.5,20,49.5884316978382,3.90375757462967,0.0733746665407175
6188,"Species","Noctuidae","Xylena solidaginis","Xylena solidaginis","(Hübner, [1803])",18,19.5,21,54.398973477355,3.99634528378229,0.0771958487380929
6191,"Species","Noctuidae","Xylena exsoleta","Xylena exsoleta","(Linnaeus, 1758)",24,26.5,29,93.2990853747462,4.53581030474786,0.10986119389102
6194,"Species","Noctuidae","Xylena vetusta","Xylena vetusta","(Hübner, [1813])",24,26.5,29,93.2990853747462,4.53581030474786,0.10986119389102
6197,"Species","Noctuidae","Eupsilia transversa","Eupsilia transversa","(Hufnagel, 1766)",17,18.5,20,49.5884316978382,3.90375757462967,0.0733746665407175
6201,"Species","Noctuidae","Enargia paleacea","Enargia paleacea","(Esper, 1791)",17,18.5,20,49.5884316978382,3.90375757462967,0.0733746665407175
6204,"Species","Noctuidae","Ipimorpha retusa","Ipimorpha retusa","(Linnaeus, 1761)",13,14,15,30.3734084573801,3.41356750382312,0.0681789709893414
6206,"Species","Noctuidae","Ipimorpha subtusa","Ipimorpha subtusa","([Denis & Schiffermüller], 1775)",14,15,16,34.2919086880309,3.53490942803538,0.0668462020477211
6210,"Species","Noctuidae","Cosmia diffinis","Cosmia diffinis","(Linnaeus, 1767)",14,15,16,34.2919086880309,3.53490942803538,0.0668462020477211
6213,"Species","Noctuidae","Cosmia affinis","Cosmia affinis","(Linnaeus, 1767)",12,14,16,30.3734084573801,3.41356750382312,0.0681789709893414
6216,"Species","Noctuidae","Cosmia trapezina","Cosmia trapezina","(Linnaeus, 1758)",13,14.5,16,32.3070258263337,3.47528472441818,0.0672835568660887
6219,"Species","Noctuidae","Cosmia pyralina","Cosmia pyralina","([Denis & Schiffermüller], 1775)",13,14.5,16,32.3070258263337,3.47528472441818,0.0672835568660887
6222,"Species","Noctuidae","Dicycla oo","Dicycla oo","(Linnaeus, 1758)",15,16,17,38.4138171940784,3.64841721763545,0.0671989121746286
6225,"Species","Noctuidae","Atethmia centrago","Atethmia centrago","(Haworth, 1809)",15,16.5,18,40.550057138435,3.70253718964637,0.0679088755897283
6229,"Species","Noctuidae","Brachylomia viminalis","Brachylomia viminalis","(Fabricius, [1777])",13,14,15,30.3734084573801,3.41356750382312,0.0681789709893414
6232,"Species","Noctuidae","Parastichtis suspecta","Parastichtis suspecta","(Hübner, [1817])",14,15,16,34.2919086880309,3.53490942803538,0.0668462020477211
6235,"Species","Noctuidae","Apterogenum ypsillon","Apterogenum ypsillon","([Denis & Schiffermüller], 1775)",15,17,19,42.7359888918486,3.75504139644265,0.0689199137930774
6239,"Species","Noctuidae","Dryobota labecula","Dryobota labecula","(Esper, 1788)",12,13.5,15,28.4914925187623,3.34960553459858,0.0695636394988059
6242,"Species","Noctuidae","Griposia aprilina","Griposia aprilina","(Linnaeus, 1758)",18,20.5,23,59.4004395811482,4.08430162669725,0.0814507332381213
6246,"Species","Noctuidae","Dryobotodes eremita","Dryobotodes eremita","(Fabricius, 1775)",15,16,17,38.4138171940784,3.64841721763545,0.0671989121746286
6249,"Species","Noctuidae","Dryobotodes roboris","Dryobotodes roboris","(Boisduval, [1828])",12,13,14,26.6617337245375,3.28322934356403,0.0714633010139436
6252,"Species","Noctuidae","Dichonioxa tenebrosa","Dichonioxa tenebrosa","(Esper, 1789)",15,16,17,38.4138171940784,3.64841721763545,0.0671989121746286
6255,"Species","Noctuidae","Antitype chi","Antitype chi","(Linnaeus, 1758)",15,17,19,42.7359888918486,3.75504139644265,0.0689199137930774
6259,"Species","Noctuidae","Trigonophora flammea","Trigonophora flammea","(Esper, 1785)",20,21.5,23,64.5905392624774,4.16806794901831,0.0859851056020254
6263,"Subspecies","Noctuidae","Aporophyla australis australis","Aporophyla australis","(Boisduval, 1829)",14,15.5,17,36.3276393836374,3.59257886706826,0.0668310498564302
6264,"Subspecies","Noctuidae","Aporophyla australis pascuea","Aporophyla australis","(Humphreys & Westwood, 1843)",14,15.5,17,36.3276393836374,3.59257886706826,0.0668310498564302
6267,"Species","Noctuidae","Aporophyla lutulenta","Aporophyla lutulenta","([Denis & Schiffermüller], 1775)",15,16.5,18,40.550057138435,3.70253718964637,0.0679088755897283
6269,"Species","Noctuidae","Aporophyla lueneburgensis","Aporophyla lueneburgensis","(Freyer, 1848)",15,16,17,38.4138171940784,3.64841721763545,0.0671989121746286
6271,"Species","Noctuidae","Aporophyla nigra","Aporophyla nigra","(Haworth, 1809)",17,19,21,51.9696881902726,3.95066062920001,0.0752195079715179
6275,"Species","Noctuidae","Dasypolia templi","Dasypolia templi","(Thunberg, 1792)",18,20.5,23,59.4004395811482,4.08430162669725,0.0814507332381213
6279,"Subspecies","Noctuidae","Polymixis lichenea lichenea","Polymixis lichenea","(Hübner, [1813])",15,16.5,18,40.550057138435,3.70253718964637,0.0679088755897283
6281,"Subspecies","Noctuidae","Polymixis lichenea scillonea","Polymixis lichenea","Richardson, 1958",15,16.5,18,40.550057138435,3.70253718964637,0.0679088755897283
6283,"Subspecies","Noctuidae","Polymixis xanthomista xanthomista","Polymixis xanthomista","(Hübner, [1819])",16,17,18,42.7359888918486,3.75504139644265,0.0689199137930774
6284,"Subspecies","Noctuidae","Polymixis xanthomista statices","Polymixis xanthomista","(Gregson, 1869)",16,17,18,42.7359888918486,3.75504139644265,0.0689199137930774
6286,"Species","Noctuidae","Polymixis flavicincta","Polymixis flavicincta","([Denis & Schiffermüller], 1775)",17,19.5,22,54.398973477355,3.99634528378229,0.0771958487380929
6289,"Species","Noctuidae","Mniotype adusta","Mniotype adusta","(Esper, 1790)",18,19.5,21,54.398973477355,3.99634528378229,0.0771958487380929
6291,"Species","Noctuidae","Mniotype solieri","Mniotype solieri","(Boisduval, 1840)",16,17.5,19,44.9712558078417,3.80602352585061,0.070192292452763
6293,"Species","Noctuidae","Mniotype satura","Mniotype satura","([Denis & Schiffermüller], 1775)",19,21,23,61.9720479606041,4.12668344404138,0.0836908768627427
6299,"Species","Noctuidae","Panolis flammea","Panolis flammea","([Denis & Schiffermüller], 1775)",15,15.5,16,36.3276393836374,3.59257886706826,0.0668310498564302
6305,"Species","Noctuidae","Orthosia incerta","Orthosia incerta","(Hufnagel, 1766)",16,18,20,47.2555140322487,3.85556934622615,0.0716886425150284
6308,"Species","Noctuidae","Orthosia miniosa","Orthosia miniosa","([Denis & Schiffermüller], 1775)",15,16,17,38.4138171940784,3.64841721763545,0.0671989121746286
6310,"Species","Noctuidae","Orthosia cerasi","Orthosia cerasi","(Fabricius, 1775)",13,15,17,34.2919086880309,3.53490942803538,0.0668462020477211
6313,"Species","Noctuidae","Orthosia cruda","Orthosia cruda","([Denis & Schiffermüller], 1775)",12,13.5,15,28.4914925187623,3.34960553459858,0.0695636394988059
6316,"Species","Noctuidae","Orthosia populeti","Orthosia populeti","(Fabricius, 1781)",15,16,17,38.4138171940784,3.64841721763545,0.0671989121746286
6319,"Species","Noctuidae","Orthosia gracilis","Orthosia gracilis","([Denis & Schiffermüller], 1775)",15,17,19,42.7359888918486,3.75504139644265,0.0689199137930774
6321,"Species","Noctuidae","Orthosia opima","Orthosia opima","(Hübner, [1809])",15,16,17,38.4138171940784,3.64841721763545,0.0671989121746286
6325,"Species","Noctuidae","Orthosia gothica","Orthosia gothica","(Linnaeus, 1758)",15,16,17,38.4138171940784,3.64841721763545,0.0671989121746286
6328,"Species","Noctuidae","Anorthoa munda","Anorthoa munda","([Denis & Schiffermüller], 1775)",17,18.5,20,49.5884316978382,3.90375757462967,0.0733746665407175
6331,"Species","Noctuidae","Egira conspicillaris","Egira conspicillaris","(Linnaeus, 1758)",16,17,18,42.7359888918486,3.75504139644265,0.0689199137930774
6335,"Species","Noctuidae","Tholera cespitis","Tholera cespitis","([Denis & Schiffermüller], 1775)",15,17,19,42.7359888918486,3.75504139644265,0.0689199137930774
6337,"Species","Noctuidae","Tholera decimalis","Tholera decimalis","(Poda, 1761)",16,19,22,51.9696881902726,3.95066062920001,0.0752195079715179
6340,"Species","Noctuidae","Cerapteryx graminis","Cerapteryx graminis","(Linnaeus, 1758)",12,14.5,17,32.3070258263337,3.47528472441818,0.0672835568660887
6345,"Species","Noctuidae","Anarta trifolii","Anarta trifolii","(Hufnagel, 1766)",14,16,18,38.4138171940784,3.64841721763545,0.0671989121746286
6347,"Species","Noctuidae","Anarta melanopa","Anarta melanopa","(Thunberg, 1791)",11,12,13,23.160619614788,3.14245340600789,0.0768834978212482
6350,"Species","Noctuidae","Anarta myrtilli","Anarta myrtilli","(Linnaeus, 1761)",10,11,12,19.8741769711847,2.98942124942811,0.0845507047038481
6353,"Species","Noctuidae","Coranarta cordigera","Coranarta cordigera","(Thunberg, 1788)",10,11,12,19.8741769711847,2.98942124942811,0.0845507047038481
6356,"Species","Noctuidae","Polia bombycina","Polia bombycina","(Hufnagel, 1766)",19,21,23,61.9720479606041,4.12668344404138,0.0836908768627427
6360,"Species","Noctuidae","Polia hepatica","Polia hepatica","(Clerck, 1759)",21,23,25,72.7246940262122,4.28668099710136,0.0930733684439259
6365,"Species","Noctuidae","Polia nebulosa","Polia nebulosa","(Hufnagel, 1766)",21,23.5,26,75.5281366215807,4.32450525731509,0.0954738157324969
6368,"Subspecies","Noctuidae","Pachetra sagittigera sagittigera","Pachetra sagittigera","(Hufnagel, 1766)",17,18.5,20,49.5884316978382,3.90375757462967,0.0733746665407175
6370,"Subspecies","Noctuidae","Pachetra sagittigera britannica","Pachetra sagittigera","Turner, 1933",17,18.5,20,49.5884316978382,3.90375757462967,0.0733746665407175
6374,"Species","Noctuidae","Lacanobia w-latinum","Lacanobia w-latinum","(Hufnagel, 1766)",18,19.5,21,54.398973477355,3.99634528378229,0.0771958487380929
6378,"Species","Noctuidae","Lacanobia thalassina","Lacanobia thalassina","(Hufnagel, 1766)",16,18,20,47.2555140322487,3.85556934622615,0.0716886425150284
6380,"Species","Noctuidae","Lacanobia contigua","Lacanobia contigua","([Denis & Schiffermüller], 1775)",16,17.5,19,44.9712558078417,3.80602352585061,0.070192292452763
6382,"Species","Noctuidae","Lacanobia suasa","Lacanobia suasa","([Denis & Schiffermüller], 1775)",15,17.5,20,44.9712558078417,3.80602352585061,0.070192292452763
6386,"Species","Noctuidae","Lacanobia oleracea","Lacanobia oleracea","(Linnaeus, 1758)",14,16.5,19,40.550057138435,3.70253718964637,0.0679088755897283
6388,"Species","Noctuidae","Lacanobia splendens","Lacanobia splendens","(Hübner, [1808])",16,17,18,42.7359888918486,3.75504139644265,0.0689199137930774
6390,"Species","Noctuidae","Lacanobia blenna","Lacanobia blenna","(Hübner, [1824])",15,16,17,38.4138171940784,3.64841721763545,0.0671989121746286
6394,"Species","Noctuidae","Melanchra persicariae","Melanchra persicariae","(Linnaeus, 1761)",16,18.5,21,49.5884316978382,3.90375757462967,0.0733746665407175
6397,"Species","Noctuidae","Ceramica pisi","Ceramica pisi","(Linnaeus, 1758)",16,18,20,47.2555140322487,3.85556934622615,0.0716886425150284
6400,"Species","Noctuidae","Papestra biren","Papestra biren","(Goeze, 1781)",15,16.5,18,40.550057138435,3.70253718964637,0.0679088755897283
6405,"Species","Noctuidae","Hada plebeja","Hada plebeja","(Linnaeus, 1761)",14,15.5,17,36.3276393836374,3.59257886706826,0.0668310498564302
6410,"Species","Noctuidae","Mamestra brassicae","Mamestra brassicae","(Linnaeus, 1758)",14,18,22,47.2555140322487,3.85556934622615,0.0716886425150284
6414,"Species","Noctuidae","Sideridis turbida","Sideridis turbida","(Esper, 1790)",17,18.5,20,49.5884316978382,3.90375757462967,0.0733746665407175
6418,"Species","Noctuidae","Sideridis rivularis","Sideridis rivularis","(Fabricius, 1775)",14,15,16,34.2919086880309,3.53490942803538,0.0668462020477211
6422,"Subspecies","Noctuidae","Sideridis reticulata reticulata","Sideridis reticulata","(Goeze, 1781)",17,18,19,47.2555140322487,3.85556934622615,0.0716886425150284
